expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x
2021-09-29,Montgomery County Democratic Party,Montgomery County Democratic Party,12320 Parklawn Dr  Rockville  Maryland 20852,Business/Group/Organization,300.0000,Perez  Tom for Maryland,Media,Book/Brochure Advertising,,Check,,Electoral,Print Ad Buy,
2022-10-25,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50.0000,Sanders  Sterling Citizens for,Media,Online Advertising,,Debit Card,,Electoral,Facebook advertisement.,
2022-10-28,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50.0000,Sanders  Sterling Citizens for,Media,Online Advertising,,Debit Card,,Electoral,Facebook advertisement.,
2022-11-01,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50.1800,Sanders  Sterling Citizens for,Media,Online Advertising,,Debit Card,,Electoral,Facebook advertisement.,
2021-07-27,B.B. Jaxson Creative Consulting  LCC,B.B. Jaxson Creative Consulting  LCC,1595 Mallard Point Rd  prince frederick  Maryland 20678,Business/Group/Organization,500.0000,Jones  Rachel R. Friends of,Media,Book/Brochure Advertising,,Check,,Electoral,Campaign Photos,
2021-04-01,Kristen Strader,Kristen Strader,5055 Congress Avenue  Oakland  California 94601,Individual,200.0000,Elliot  Rich for Maryland,Media,Graphic Design,,Debit Card,,Electoral,,
2021-06-02,Kristen Strader,Kristen Strader,5055 Congress Avenue  Oakland  California 94601,Individual,90.0000,Elliot  Rich for Maryland,Media,Graphic Design,,Debit Card,,Electoral,,
2021-08-17,Kristen Strader,Kristen Strader,5055 Congress Avenue  Oakland  California 94601,Individual,150.0000,Elliot  Rich for Maryland,Media,Graphic Design,,Debit Card,,Electoral,,
2021-09-01,Kristen Strader,Kristen Strader,5055 Congress Avenue  Oakland  California 94601,Individual,180.0000,Elliot  Rich for Maryland,Media,Graphic Design,,Debit Card,,Electoral,,
2021-04-29,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,69.3700,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,,Debit Card,,Electoral,,
2021-05-03,MAILCHIMP.COM,MAILCHIMP.COM,THE ROCKET SCIENCE GROUP LLC  675 PONCE DE LEON AVENUE NE  SUITE 5000  ATLANTA  Georgia 30308,Business/Group/Organization,32.8500,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,,Debit Card,,Electoral,,
2021-05-04,Google LLC,Google LLC,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,1.9900,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-05-21,SQUARESPACE INC.,SQUARESPACE INC.,225 VARICK STREET  NEW YORK  New York 10014,Business/Group/Organization,31.8000,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-06-01,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15.8200,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,,Debit Card,,Electoral,,
2021-06-01,MAILCHIMP.COM,MAILCHIMP.COM,THE ROCKET SCIENCE GROUP LLC  675 PONCE DE LEON AVENUE NE  SUITE 5000  ATLANTA  Georgia 30308,Business/Group/Organization,32.8500,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,,Debit Card,,Electoral,,
2021-06-03,Google LLC,Google LLC,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,1.9900,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-06-21,SQUARESPACE INC.,SQUARESPACE INC.,225 VARICK STREET  NEW YORK  New York 10014,Business/Group/Organization,31.8000,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-09-02,PLwatcher Media Grp LLC,PLwatcher Media Grp LLC,1100 New Jersey AVE SE #2131  Washington  District Of Columbia 20032,Business/Group/Organization,512.5000,Baker  Rushern III Friends Of-Comm For Pol Change (CPC),Media,Consulting Fees - Media,,EFT,,Electoral,,
2021-10-12,Jesse Mejia Terry,Jesse Mejia Terry,9416 Adelaide Lane  Owings Mill  Maryland 21117,Business/Group/Organization,2500.0000,Baker  Rushern III Friends Of-Comm For Pol Change (CPC),Media,Consulting Fees - Media,,Check,,Electoral,,
2021-10-27,Phoneburner,PhoneBurner,1968 S. Coast Hwy  Suite 1800  Laguna Beach  California 92651,Business/Group/Organization,75.0000,Washington  Mary People Uniting to Elect,Media,Online Advertising,,EFT,,Electoral,,
2021-09-28,Landis Professional Services  LLC,Landis Professional Services  LLC,401 Elara Court  Upper Marlboro  Maryland 20774,Business/Group/Organization,1425.0000,Baker  Rushern III Friends Of-Comm For Pol Change (CPC),Media,Billboards / Outdoor Advertising,,Check,,Electoral,,
2021-07-02,MAILCHIMP.COM,MAILCHIMP.COM,THE ROCKET SCIENCE GROUP LLC  675 PONCE DE LEON AVENUE NE  SUITE 5000  ATLANTA  Georgia 30308,Business/Group/Organization,32.8500,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-07-06,Google LLC,Google LLC,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,1.9900,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-09-10,GoDaddy  LLC,GoDaddy  LLC,14455 N Hayden Rd  Scottsdale  Arizona 85260-6947,Business/Group/Organization,355.6600,Hawkins  Calvin Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-10-25,KW Photography,KW Photography,4302 Serpentine Rd.  Middletown  Maryland 21769,Business/Group/Organization,1360.6800,Barrett  Stephen for Frederick,Media,Online Advertising,,Debit Card,,Electoral,,
2021-01-17,Majority Strategies,Majority Strategies,12854 Kenan Drive  Jacksonville  Florida 32258,Business/Group/Organization,1521.1600,Change Annapolis PAC,Media,Online Advertising,,Check,,Electoral,,
2021-01-17,Majority Strategies,Majority Strategies,12854 Kenan Drive  Jacksonville  Florida 32258,Business/Group/Organization,978.8400,Change Annapolis PAC,Media,Online Advertising,,Check,,Electoral,,
2021-01-22,Gonzales Research,Gonzales Research,1173 Wright Ave  Arnold  Maryland 21012,Business/Group/Organization,2500.0000,Change Annapolis PAC,Media,Survey/Polls,,Check,,Electoral,,
2021-08-03,Supermajority Media Group,Supermajority Media Group,1709 Country Club Drive  Tallahassee  Florida 32301,Business/Group/Organization,962.4200,Change Annapolis PAC,Media,Online Advertising,,Check,,Electoral,,
2021-08-12,Majority Strategies,Majority Strategies,12854 Kenan Drive  Jacksonville  Florida 32258,Business/Group/Organization,4672.8600,Change Annapolis PAC,Media,Online Advertising,,Check,,Electoral,,
2021-08-11,Gonzales Research,Gonzales Research,1173 Wright Ave  Arnold  Maryland 21012,Business/Group/Organization,2000.0000,Change Annapolis PAC,Media,Survey/Polls,,Check,,Electoral,,
2021-02-16,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-03-15,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-04-14,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-05-14,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-06-13,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-07-14,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-08-16,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-09-14,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-10-14,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-11-15,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-12-14,NationBuilder,NationBuilder,520 South Grand Avenue  2nd floor  Los Angeles  California 90071,Business/Group/Organization,29.0000,Pippy  Jesse Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-10-19,David Knupp,David Knupp,PO Box 3212  Annapolis  Maryland 21403,Individual,180.0000,Pippy  Jesse Friends of,Media,Graphic Design,,Check,,Electoral,,
2022-05-04,Constant Contact,Constant Contact,110 K St NW  Washington  District Of Columbia 20005,Business/Group/Organization,45.0000,Schuh  Steve Citizens To Elect,Media,Online Advertising,,Check,Steve Schuh,Electoral,Reimbursement,
2022-06-06,Constant Contact,Constant Contact,110 K St NW  Washington  District Of Columbia 20005,Business/Group/Organization,45.0000,Schuh  Steve Citizens To Elect,Media,Online Advertising,,Check,Steve Schuh,Electoral,reimbursement,
2022-02-04,Patapsco Carroll Fuel,Patapsco Carroll Fuel,3550 Potee St.  Brooklyn  Maryland 21225,Business/Group/Organization,27.5600,Benn  Sarahia Friends to Elect,Media,Graphic Design,,Debit Card,,Electoral,,
2021-09-22,Christine Griffin  LLC,Christine Griffin,927 St. Paul St.  Baltimore  Maryland 21202,Business/Group/Organization,1000.0000,Franchot  Peter Friends Of,Media,Survey/Polls,,Check,,Electoral,,
2021-12-02,Google LLC,Google LLC,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,150.5200,Franchot  Peter Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2021-12-06,Facebook,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,722.4300,Franchot  Peter Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2021-01-28,Devine Mulvey Longabaugh,Devine Mulvey Longabaugh Inc,2141 Wisconsin Avenue  NW  Washington  District Of Columbia 20007,Business/Group/Organization,15236.0000,Franchot  Peter Friends Of,Media,Videos,,Check,,Electoral,,
2021-02-09,Constant Contact,Constant Contact,1601 Tapelo Road  Suite 329  Waltham  Massachusetts 02451,Business/Group/Organization,315.0000,Franchot  Peter Friends Of,Media,Online Advertising,,Check,,Electoral,,
2021-08-23,SQUARESPACE INC.,SQUARESPACE INC.,225 VARICK STREET  NEW YORK  New York 10014,Business/Group/Organization,31.8000,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-08-30,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,16.8100,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,,Debit Card,,Electoral,,
2021-09-01,MAILCHIMP.COM,MAILCHIMP.COM,THE ROCKET SCIENCE GROUP LLC  675 PONCE DE LEON AVENUE NE  SUITE 5000  ATLANTA  Georgia 30308,Business/Group/Organization,32.8500,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-09-03,Google LLC,Google LLC,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,1.9900,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-09-20,SQUARESPACE INC.,SQUARESPACE INC.,225 VARICK STREET  NEW YORK  New York 10014,Business/Group/Organization,152.6400,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-09-21,SQUARESPACE INC.,SQUARESPACE INC.,225 VARICK STREET  NEW YORK  New York 10014,Business/Group/Organization,31.8000,Bagnall Tudball  Heather Citizens for,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-11-26,TikTok Inc.,TikTok Inc.,5800 Bristol Parkway  Suite 100  Culver City  California 90230,Business/Group/Organization,50.0000,Gregory  Michele Friends of,Media,Online Advertising,,Credit Card/Visa,,Electoral,,
2022-03-31,Facebook,Facebook/Meta,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,246.0000,Funderburk  John Friends of,Media,Online Advertising,,Credit Card/Visa,,Electoral,,
2022-02-28,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,104.9900,Funderburk  John Friends of,Media,Online Advertising,,Credit Card/Visa,,Electoral,,
2022-05-31,Keibs  LLC,Keibs  LLC,3289 Saville ST SW  Atlanta  Georgia 30331,Business/Group/Organization,34.9900,Einsmann  Andrew Friends of,Media,Media - Website Development,,EFT,,Electoral,,
2021-02-08,Hover,Hover,225 Bush St  Floor 7  San Francisco  California 94104,Business/Group/Organization,30.3400,Washington  Mary People Uniting to Elect,Media,Media - Website Development,,EFT,,Electoral,,
2021-12-03,PosterMyWall Premium,PosterMyWall Premium,6965 El Camino Real  Suite 105 #518  Carlsbad  California 92009,Business/Group/Organization,9.9500,Wilson  Sean Michael  Friends of,Media,Graphic Design,,Debit Card,,Electoral,Monthly Subscription,
2021-12-17,Angela White,Angela White,2005 Town Center Blvd  #4543  Odenton  Anne Arundel   Maryland 21113,Individual,50.0000,Wilson  Sean Michael  Friends of,Media,Graphic Design,,EFT,,Electoral,,
2021-02-01,Blue Print Interactive,Blueprint Interactive,1730 Rhode Island Ave NW  Ste 1014 Washington  DC 20036  Washington  District Of Columbia 20036,Business/Group/Organization,1500.0000,Friedson  Andrew Friends of,Media,Media - Website Development,,Check,,Electoral,,
2021-08-27,Uncut Live Productions,Uncut Live Productions,3134 Brinkley Rd  Temple Hills  Maryland 20748,Business/Group/Organization,150.0000,Sweat  Moisette Tonya Friends of,Media,Videos,,Electronic Check,,Electoral,,
2021-08-31,Bluehost.com,Bluehost.com,1500 North Priest Drive Suite 200  2nd Floor  Tempe  Arizona 85281,Business/Group/Organization,94.1900,Sweat  Moisette Tonya Friends of,Media,Media - Website Development,,Electronic Check,,Electoral,,
2022-07-05,Campaign Verify,Campaign Verify,1215 31st Street NW PO Box 3554  Washington  District Of Columbia 20007,Business/Group/Organization,100.1500,Blair  David for Montgomery,Media,Newspaper,,Debit Card,,Electoral,Blairformontgomery Texts,
2022-07-06,Leisure World,Leisure World,3701 Rossmoor Blvd  Silver Spring  Maryland 20906,Business/Group/Organization,700.0000,Blair  David for Montgomery,Media,Newspaper,,Debit Card,,Electoral,Blairformontgomery Ad,
2022-07-06,ACR Media Inc,ACR Media Inc.,2730 University Blvd  Suite 200  Wheaton  Maryland 20902,Business/Group/Organization,4600.0000,Blair  David for Montgomery,Media,TV,,Debit Card,,Electoral,Media,
2022-07-06,Lord Industries,Lord Industries,2028 Reese Rd  Westminster  Maryland 21157,Business/Group/Organization,1207.7400,Blair  David for Montgomery,Media,Newspaper,,EFT,,Electoral,Blairformontgomery Ad,
2021-08-04,Facebook,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,229.8700,Franchot  Peter Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2021-03-04,Constant Contact,Constant Contact,1601 Tapelo Road  Suite 329  Waltham  Massachusetts 02451,Business/Group/Organization,315.0000,Franchot  Peter Friends Of,Media,Online Advertising,,Check,,Electoral,,
2021-06-21,Wix.com,Wix.com,500 Terry A Francois Blvd  6th Floor  San Francisco  California 94158,Business/Group/Organization,294.0000,Wright  Nakia Friends of,Media,Media - Website Development,,Debit Card,,Electoral,,
2021-05-19,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25.0000,Terrell  China Friends of,Media,Online Advertising,,EFT,,Electoral,,
2021-05-20,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25.0000,Terrell  China Friends of,Media,Online Advertising,,EFT,,Electoral,,
2021-02-19,Ikonic Visions Multimedia Group LLC,Ikonic Visions Multimedia Group LLC,2129 Brigadier Blvd.  Odenton  Maryland 21113,Business/Group/Organization,583.0000,Terrell  China Friends of,Media,Videos,,EFT,,Electoral,,
2021-05-11,Ikonic Visions Multimedia Group LLC,Ikonic Visions Multimedia Group LLC,2129 Brigadier Blvd.  Odenton  Maryland 21113,Business/Group/Organization,733.0000,Terrell  China Friends of,Media,Videos,,EFT,,Electoral,,
